STATE,STATENAME,ST_CASE,VEH_NO,VE_FORMS,MONTH,MONTHNAME,DAY,DAYNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,NUMOCCS,NUMOCCSNAME,UNITTYPE,UNITTYPENAME,HIT_RUN,HIT_RUNNAME,REG_STAT,REG_STATNAME,OWNER,OWNERNAME,VIN,VINNAME,MOD_YEAR,MOD_YEARNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,MODEL,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,TRLR1VIN,TRLR1VINNAME,TRLR2VIN,TRLR2VINNAME,TRLR3VIN,TRLR3VINNAME,TRLR1GVWR,TRLR1GVWRNAME,TRLR2GVWR,TRLR2GVWRNAME,TRLR3GVWR,TRLR3GVWRNAME,J_KNIFE,J_KNIFENAME,MCARR_ID,MCARR_IDNAME,MCARR_I1,MCARR_I1NAME,MCARR_I2,MCARR_I2NAME,V_CONFIG,V_CONFIGNAME,CARGO_BT,CARGO_BTNAME,HAZ_INV,HAZ_INVNAME,HAZ_PLAC,HAZ_PLACNAME,HAZ_ID,HAZ_IDNAME,HAZ_CNO,HAZ_CNONAME,HAZ_REL,HAZ_RELNAME,BUS_USE,BUS_USENAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,TRAV_SP,TRAV_SPNAME,UNDEROVERRIDE,UNDEROVERRIDENAME,ROLLOVER,ROLLOVERNAME,ROLINLOC,ROLINLOCNAME,IMPACT1,IMPACT1NAME,DEFORMED,DEFORMEDNAME,TOWED,TOWEDNAME,M_HARM,M_HARMNAME,FIRE_EXP,FIRE_EXPNAME,MAK_MOD,MAK_MODNAME,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,DEATHS,DR_DRINK,DR_DRINKNAME,DR_PRES,DR_PRESNAME,L_STATE,L_STATENAME,DR_ZIP,DR_ZIPNAME,L_TYPE,L_TYPENAME,L_STATUS,L_STATUSNAME,CDL_STAT,CDL_STATNAME,L_ENDORS,L_ENDORSNAME,L_COMPL,L_COMPLNAME,L_RESTRI,L_RESTRINAME,DR_HGT,DR_HGTNAME,DR_WGT,DR_WGTNAME,PREV_ACC,PREV_ACCNAME,PREV_SUS1,PREV_SUS1NAME,PREV_SUS2,PREV_SUS2NAME,PREV_SUS3,PREV_SUS3NAME,PREV_DWI,PREV_DWINAME,PREV_SPD,PREV_SPDNAME,PREV_OTH,PREV_OTHNAME,FIRST_MO,FIRST_MONAME,FIRST_YR,FIRST_YRNAME,LAST_MO,LAST_MONAME,LAST_YR,LAST_YRNAME,SPEEDREL,SPEEDRELNAME,VTRAFWAY,VTRAFWAYNAME,VNUM_LAN,VNUM_LANNAME,VSPD_LIM,VSPD_LIMNAME,VALIGN,VALIGNNAME,VPROFILE,VPROFILENAME,VPAVETYP,VPAVETYPNAME,VSURCOND,VSURCONDNAME,VTRAFCON,VTRAFCONNAME,VTCONT_F,VTCONT_FNAME,P_CRASH1,P_CRASH1NAME,P_CRASH2,P_CRASH2NAME,P_CRASH3,P_CRASH3NAME,PCRASH4,PCRASH4NAME,PCRASH5,PCRASH5NAME,ACC_TYPE,ACC_TYPENAME
36,New York,360523,2,2,7,July,4,4,10,10:00am-10:59am,24,24,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,1,Driver (in this crash) was Registered Owner,1HD1BJL49WY0,1HD1BJL49WY0,1998,1998,3888,Harley-Davidson,11540,FLSTC / Heritage Softail Classic,82,Motorcycle - Cruiser,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,B,J,L,4,9,W,Y,0,1,0,No,1,Yes,36,New York,14009,14009,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,73,73,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,62,From opposite direction  over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,69,"J69-Changing Trafficway, Vehicle Turning-Turn Across Path-Initial Opposite Directions (Going Straight)"
36,New York,360528,1,2,8,August,22,22,15,3:00pm-3:59pm,29,29,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,1,Driver (in this crash) was Registered Owner,1HD1YYK1XPB0,1HD1YYK1XPB0,2023,2023,3888,Harley-Davidson,29172,FXBBS / Street Bob,94,Motorcycle - Custom,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,Y,Y,K,1,X,P,B,0,1,1,Yes,1,Yes,36,New York,14086,14086,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",66,66,999,Unknown,0,,0,,0,,0,,0,,0,,2,2,6,June,2021,2021,8,August,2024,2024,5,"Yes, Specifics Unknown",2,"Two-Way, Divided, Unprotected Median",4,Four lanes,40,40 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,62,From opposite direction  over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,69,"J69-Changing Trafficway, Vehicle Turning-Turn Across Path-Initial Opposite Directions (Going Straight)"
36,New York,360538,2,2,8,August,19,19,22,10:00pm-10:59pm,42,42,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,0,"Not Applicable, Vehicle Not Registered",8.88889E+11,Not Reported,2024,2024,10903,LIEFAN,28564,M16,6,Motorcycle - Standard,98,Other Make,709,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,98709,Other Make Unknown cc,8,8,8,8,8,8,8,8,8,8,8,8,1,0,No,1,Yes,45,South Carolina,29536,29536,1,Full Driver License,6,Valid,6,Valid,0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,64,64,999,Unknown,0,,0,,0,,0,,0,,0,,3,3,2,February,2022,2022,2,February,2024,2024,0,No,4,One-Way Trafficway,5,Five lanes,25,25 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,1,Going Straight,60,From adjacent lane (same direction) over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,71,"J71-Changing Trafficway, Vehicle Turning-Turn Across Path-Initial Same Directions (Going Straight)"
36,New York,360539,2,2,8,August,23,23,18,6:00pm-6:59pm,32,32,12,Motor Vehicle In-Transport,6,Angle,2,2,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,1,Driver (in this crash) was Registered Owner,1E+12,Reported as Unknown,2023,2023,3862,Jiajue,99999,Unknown,104,Motorcycle - Moped,98,Other Make,709,81,Moped,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,98709,Other Make Unknown cc,9,9,9,9,9,9,9,9,9,9,9,9,1,0,No,1,Yes,36,New York,11004,11004,0,Not Licensed,0,Not licensed,0,No (CDL),0,No Endorsements required for this vehicle,0,Not licensed,0,No Restrictions or Not Applicable,999,Unknown,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,25,25 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,17,Crossing Over (Passing Through) Junction,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,88,L88-Intersecting Paths-Straight Paths-Striking from the Left
36,New York,360540,1,2,8,August,24,24,13,1:00pm-1:59pm,20,20,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,1,Driver (in this crash) was Registered Owner,MLHRH0258P54,MLHRH0258P54,2023,2023,474,Honda,26841,CB650,80,Motorcycle - Sport,37,Honda,705,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37705,Honda 450-749 cc,M,L,H,R,H,0,2,5,8,P,5,4,1,0,No,1,Yes,36,New York,11101,11101,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,70,70,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,5,"Yes, Specifics Unknown",3,"Two-Way,  Divided, Positive  Median Barrier",3,Three lanes,45,45 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,51,Traveling in same direction with lower steady speed,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,24,"D24-Same Trafficway, Same Direction-Rear End-Slower"
36,New York,360545,1,2,8,August,20,20,8,8:00am-8:59am,49,49,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,1,Driver (in this crash) was Registered Owner,WB1057408H01,WB1057408H01,1987,1987,452,BMW,5095,K75,6,Motorcycle - Standard,34,BMW,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,0,Non-Collision,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,34706,BMW 750cc and over,W,B,1,0,5,7,4,0,8,H,0,1,1,0,No,1,Yes,36,New York,11237,11237,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,74,74,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,4,One-Way Trafficway,1,One lane,98,Not Reported,1,Straight,8,Not Reported,8,Not Reported,98,Not Reported,20,Stop Sign,3,Device Functioning Properly,1,Going Straight,17,Crossing Over (Passing Through) Junction,98,Other actions (specify:),2,Skidding longitudinally  rotation less than 30 degrees,1,Stayed in original travel lane,98,M98-Other Crash Type
36,New York,360553,1,2,8,August,25,25,14,2:00pm-2:59pm,50,50,12,Motor Vehicle In-Transport,6,Angle,2,2,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,9,Unknown,JS1EK11BXR71,JS1EK11BXR71,2024,2024,509,Suzuki,10246,GSX-S1000,98,Motorcycle - Street,53,Suzuki,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,53706,Suzuki 750cc-over,J,S,1,E,K,1,1,B,X,R,7,1,2,0,No,1,Yes,36,New York,10462,10462,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,67,67,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,5,"Yes, Specifics Unknown",2,"Two-Way, Divided, Unprotected Median",3,Three lanes,40,40 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,1,Going Straight,62,From opposite direction  over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,69,"J69-Changing Trafficway, Vehicle Turning-Turn Across Path-Initial Opposite Directions (Going Straight)"
36,New York,360554,1,2,8,August,10,10,6,6:00am-6:59am,32,32,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,2,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,2,Driver (in this crash) Not Registered Owner (Other Private Owner Listed),JS1SK44A7J21,JS1SK44A7J21,2018,2018,509,Suzuki,18962,DR-Z400SML8,85,Motorcycle - Dual Sport / Adventure / Supermoto / On/Off-road,53,Suzuki,704,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,53704,Suzuki 350-449cc,J,S,1,S,K,4,4,A,7,J,2,1,1,0,No,1,Yes,36,New York,10029,10029,0,Not Licensed,0,Not licensed,0,No (CDL),0,No Endorsements required for this vehicle,0,Not licensed,0,No Restrictions or Not Applicable,73,73,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,5,"Yes, Specifics Unknown",4,One-Way Trafficway,3,Three lanes,25,25 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,52,Traveling in same direction while decelerating,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,24,"D24-Same Trafficway, Same Direction-Rear End-Slower"
36,New York,360555,1,2,8,August,15,15,15,3:00pm-3:59pm,29,29,12,Motor Vehicle In-Transport,2,Front-to-Front,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,1,Driver (in this crash) was Registered Owner,1HD1ACL17PB6,1HD1ACL17PB6,2023,2023,3888,Harley-Davidson,29636,FLTRXST / Road Glide ST,81,Motorcycle - Touring / Sport Touring,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,A,C,L,1,7,P,B,6,1,0,No,1,Yes,36,New York,10530,10530,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,68,68,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",4,Four lanes,50,50 MPH,4,Curve - Unknown Direction,2,"Grade, Unknown Slope",2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,11,Over the lane line on right side of travel lane,99,Unknown/Not Reported,1,Tracking,2,"Stayed on roadway, but left original travel lane",50,"G50-Same Trafficway, Opposite Direction-Head-On-Lateral Move (Left/Right)"
36,New York,360560,1,2,8,August,7,7,21,9:00pm-9:59pm,49,49,12,Motor Vehicle In-Transport,2,Front-to-Front,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,1,Driver (in this crash) was Registered Owner,JS1GR7KA4621,JS1GR7KA4621,2006,2006,509,Suzuki,13163,GSX-R750,80,Motorcycle - Sport,53,Suzuki,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,53706,Suzuki 750cc-over,J,S,1,G,R,7,K,A,4,6,2,1,1,0,No,1,Yes,36,New York,12771,12771,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,73,73,999,Unknown,0,,0,,0,,2,2,0,,1,1,0,,12,December,2019,2019,3,March,2024,2024,5,"Yes, Specifics Unknown",2,"Two-Way, Divided, Unprotected Median",3,Three lanes,30,30 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,1,Going Straight,17,Crossing Over (Passing Through) Junction,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,83,"K83-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Going Straight)"
36,New York,360561,2,2,8,August,11,11,15,3:00pm-3:59pm,2,2,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,1,Driver (in this crash) was Registered Owner,JS1GT77A9721,JS1GT77A9721,2007,2007,509,Suzuki,13179,GSX-R1000,80,Motorcycle - Sport,53,Suzuki,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,999,Reported as Unknown,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,53706,Suzuki 750cc-over,J,S,1,G,T,7,7,A,9,7,2,1,1,0,No,1,Yes,36,New York,12758,12758,1,Full Driver License,6,Valid,6,Valid,0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",74,74,999,Unknown,0,,0,,0,,0,,0,,0,,3,3,4,April,2021,2021,8,August,2021,2021,0,No,1,"Two-Way, Not Divided",2,Two lanes,98,Not Reported,1,Straight,8,Not Reported,8,Not Reported,98,Not Reported,97,Not Reported,8,Not Reported,1,Going Straight,66,"From crossing street, across path",99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,86,L86-Intersecting Paths-Straight Paths-Striking from the Right
36,New York,360564,1,2,6,June,10,10,22,10:00pm-10:59pm,49,49,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,36,New York,1,Driver (in this crash) was Registered Owner,JS1SK43A3821,JS1SK43A3821,2008,2008,509,Suzuki,13157,DR-Z400S,85,Motorcycle - Dual Sport / Adventure / Supermoto / On/Off-road,53,Suzuki,704,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,30,030 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,82,Right-Front Side,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,53704,Suzuki 350-449cc,J,S,1,S,K,4,3,A,3,8,2,1,1,0,No,1,Yes,36,New York,11772,11772,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,75,75,999,Unknown,1,1,0,,0,,0,,0,,0,,0,,5,May,2021,2021,5,May,2021,2021,0,No,1,"Two-Way, Not Divided",3,Three lanes,98,Not Reported,1,Straight,8,Not Reported,8,Not Reported,98,Not Reported,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,11,Turning Left,15,Turning Left,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,76,"K76-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Same Direction (Turning Left)"
